timestamp;motion;voltage;illuminace
2021-10-23T12:08:52.893508;181;8.25;518.63
2021-10-23T12:08:53.437978;181;8.25;518.63
2021-10-23T12:08:53.477785;181;8.25;519.41
2021-10-23T12:08:53.482383;181;8.25;519.41
2021-10-23T12:08:53.497277;181;8.25;519.41
2021-10-23T12:08:53.534158;558;8.25;519.41
2021-10-23T12:08:53.537372;558;8.25;519.41
2021-10-23T12:08:53.537451;558;8.25;519.41
2021-10-23T12:08:53.586004;558;8.25;519.41
2021-10-23T12:08:53.699460;558;7.39;519.41
2021-10-23T12:08:53.739410;558;7.39;519.41
2021-10-23T12:08:55.607245;558;7.4;519.41
2021-10-23T12:08:55.647238;558;7.4;519.41
2021-10-23T12:08:56.021526;558;7.4;519.41
2021-10-23T12:08:56.031759;558;7.4;519.41
2021-10-23T12:08:56.176083;558;7.4;516.68
2021-10-23T12:08:56.192239;558;7.4;516.68
2021-10-23T12:08:56.248547;491;7.4;516.68
2021-10-23T12:08:56.291776;491;7.4;516.68
2021-10-23T12:08:56.299334;491;7.4;516.68
2021-10-23T12:08:56.326314;491;7.4;516.68
2021-10-23T12:08:56.682447;491;7.4;516.68
2021-10-23T12:08:56.701229;491;7.4;516.68
2021-10-23T12:08:57.007234;491;7.4;516.68
2021-10-23T12:08:57.039351;491;7.4;517.46
2021-10-23T12:08:57.040630;491;7.4;517.46
2021-10-23T12:08:57.070673;491;7.4;517.46
2021-10-23T12:08:57.105662;394;7.4;517.46
2021-10-23T12:08:57.134903;394;7.4;517.46
2021-10-23T12:08:57.769479;394;7.5;517.46
2021-10-23T12:08:57.784076;394;7.5;517.46
2021-10-23T12:08:58.851741;394;7.5;517.46
2021-10-23T12:08:58.898522;394;7.5;517.46
2021-10-23T12:08:59.314754;394;7.36;517.46
2021-10-23T12:08:59.364018;394;7.36;517.46
2021-10-23T12:08:59.597370;394;7.36;517.46
2021-10-23T12:08:59.602456;394;7.36;517.46
2021-10-23T12:08:59.638716;394;7.36;510.43
2021-10-23T12:08:59.649517;394;7.36;510.43
2021-10-23T12:08:59.652128;394;7.36;510.43
2021-10-23T12:08:59.660899;394;7.36;510.43
2021-10-23T12:08:59.797228;521;7.36;510.43
2021-10-23T12:08:59.805586;521;7.36;510.43
2021-10-23T12:09:00.263353;521;7.36;510.43
2021-10-23T12:09:00.283723;521;7.36;510.43
2021-10-23T12:09:00.568275;521;7.36;510.43
2021-10-23T12:09:00.573680;521;7.36;510.43
2021-10-23T12:09:00.600676;521;7.36;509.65
2021-10-23T12:09:00.606086;521;7.36;509.65
2021-10-23T12:09:00.681888;528;7.36;509.65
2021-10-23T12:09:00.696622;528;7.36;509.65
2021-10-23T12:09:01.221752;528;7.6;509.65
2021-10-23T12:09:01.260977;528;7.6;509.65
2021-10-23T12:09:02.081202;528;7.6;509.65
2021-10-23T12:09:02.100029;528;7.6;509.65
2021-10-23T12:09:02.909801;528;7.6;509.65
2021-10-23T12:09:02.954315;528;7.6;522.53
2021-10-23T12:09:02.969462;528;7.6;522.53
2021-10-23T12:09:02.978649;528;7.6;522.53
2021-10-23T12:09:02.990205;528;7.6;522.53
2021-10-23T12:09:02.994533;528;7.6;522.53
2021-10-23T12:09:02.994678;556;7.6;522.53
2021-10-23T12:09:03.042550;556;7.6;522.53
2021-10-23T12:09:03.343769;556;7.43;522.53
2021-10-23T12:09:03.400001;556;7.43;522.53
2021-10-23T12:09:04.315679;556;7.43;522.53
2021-10-23T12:09:04.329989;556;7.43;522.53
2021-10-23T12:09:04.362044;556;7.43;522.53
2021-10-23T12:09:04.364214;556;7.43;522.53
2021-10-23T12:09:04.748937;556;7.43;522.53
2021-10-23T12:09:04.757319;556;7.43;522.53
2021-10-23T12:09:04.781607;556;7.43;528.39
2021-10-23T12:09:04.790908;556;7.43;528.39
2021-10-23T12:09:04.871136;333;7.43;528.39
2021-10-23T12:09:04.899876;333;7.43;528.39
2021-10-23T12:09:04.940914;333;7.62;528.39
2021-10-23T12:09:04.982823;333;7.62;528.39
2021-10-23T12:09:05.435512;333;7.62;528.39
2021-10-23T12:09:05.463557;333;7.62;528.39
2021-10-23T12:09:05.505398;333;7.62;528.39
2021-10-23T12:09:05.521091;333;7.62;528.39
2021-10-23T12:09:05.559069;276;7.62;528.39
2021-10-23T12:09:05.579946;276;7.62;528.39
2021-10-23T12:09:06.774414;276;7.54;528.39
2021-10-23T12:09:06.814780;276;7.54;528.39
2021-10-23T12:09:07.194214;276;7.54;528.39
2021-10-23T12:09:07.251921;276;7.54;528.39
2021-10-23T12:09:07.332883;276;7.54;526.82
2021-10-23T12:09:07.381141;184;7.54;526.82
2021-10-23T12:09:07.403784;184;7.54;526.82
2021-10-23T12:09:07.444020;184;7.54;526.82
2021-10-23T12:09:08.984687;184;7.48;526.82
2021-10-23T12:09:09.048580;184;7.48;526.82
2021-10-23T12:09:09.202520;184;7.48;526.82
2021-10-23T12:09:09.319481;184;7.48;526.82
2021-10-23T12:09:09.809869;184;7.48;526.82
2021-10-23T12:09:09.815820;184;7.48;526.82
2021-10-23T12:09:09.849348;184;7.48;523.31
2021-10-23T12:09:09.852669;184;7.48;523.31
2021-10-23T12:09:09.858903;184;7.48;523.31
2021-10-23T12:09:09.868947;184;7.48;523.31
2021-10-23T12:09:09.925499;222;7.48;523.31
2021-10-23T12:09:09.932215;222;7.48;523.31
2021-10-23T12:09:10.493629;222;7.49;523.31
2021-10-23T12:09:10.520509;222;7.49;523.31
2021-10-23T12:09:10.579392;222;7.49;523.31
2021-10-23T12:09:10.607941;222;7.49;581.46
2021-10-23T12:09:10.612926;222;7.49;581.46
2021-10-23T12:09:10.634188;222;7.49;581.46
2021-10-23T12:09:10.649098;191;7.49;581.46
2021-10-23T12:09:10.691861;191;7.49;581.46
2021-10-23T12:09:11.871354;191;7.49;581.46
2021-10-23T12:09:11.879083;191;7.49;581.46
2021-10-23T12:09:12.222959;191;7.49;581.46
2021-10-23T12:09:12.253204;191;7.49;581.46
2021-10-23T12:09:12.273456;191;7.49;525.26
2021-10-23T12:09:12.284925;191;7.49;525.26
2021-10-23T12:09:12.310294;191;7.49;525.26
2021-10-23T12:09:12.327370;191;7.49;525.26
2021-10-23T12:09:12.361450;678;7.49;525.26
2021-10-23T12:09:12.414811;678;7.49;525.26
2021-10-23T12:09:12.487205;678;7.46;525.26
2021-10-23T12:09:12.504565;678;7.46;525.26
2021-10-23T12:09:14.440936;678;7.45;525.26
2021-10-23T12:09:14.454545;678;7.45;525.26
2021-10-23T12:09:15.106087;678;7.45;525.26
2021-10-23T12:09:15.109024;678;7.45;529.17
2021-10-23T12:09:15.113146;678;7.45;529.17
2021-10-23T12:09:15.136326;678;7.45;529.17
2021-10-23T12:09:15.169831;678;7.45;529.17
2021-10-23T12:09:15.196830;678;7.45;529.17
2021-10-23T12:09:15.258952;394;7.45;529.17
2021-10-23T12:09:15.319752;394;7.45;529.17
2021-10-23T12:09:15.805427;394;7.45;529.17
2021-10-23T12:09:15.810302;394;7.45;529.17
2021-10-23T12:09:15.827192;394;7.45;123.17
2021-10-23T12:09:15.831725;394;7.45;123.17
2021-10-23T12:09:15.920324;347;7.45;123.17
2021-10-23T12:09:15.924894;347;7.45;123.17
2021-10-23T12:09:16.541263;347;7.33;123.17
2021-10-23T12:09:16.562308;347;7.33;123.17
2021-10-23T12:09:17.620287;347;7.33;123.17
2021-10-23T12:09:17.657740;347;7.33;123.17
2021-10-23T12:09:17.672025;347;7.33;527.6
2021-10-23T12:09:17.681215;347;7.33;527.6
2021-10-23T12:09:17.700376;347;7.33;527.6
2021-10-23T12:09:17.708270;347;7.33;527.6
2021-10-23T12:09:17.797308;1115;7.33;527.6
2021-10-23T12:09:17.846874;1115;7.33;527.6
2021-10-23T12:09:18.362219;1115;7.33;527.6
2021-10-23T12:09:18.369268;1115;7.33;527.6
2021-10-23T12:09:18.476690;1115;7.3;527.6
2021-10-23T12:09:18.505055;1115;7.3;527.6
2021-10-23T12:09:20.284569;1115;7.3;527.6
2021-10-23T12:09:20.306281;1115;7.3;527.6
2021-10-23T12:09:20.401785;1115;7.62;527.6
2021-10-23T12:09:20.434293;1115;7.62;527.6
2021-10-23T12:09:20.618222;1115;7.62;527.6
2021-10-23T12:09:20.647258;1115;7.62;526.82
2021-10-23T12:09:20.654618;1115;7.62;526.82
2021-10-23T12:09:20.665875;1115;7.62;526.82
2021-10-23T12:09:20.669520;1115;7.62;526.82
2021-10-23T12:09:20.677568;1115;7.62;526.82
2021-10-23T12:09:20.723718;667;7.62;526.82
2021-10-23T12:09:20.736626;667;7.62;526.82
2021-10-23T12:09:21.291520;667;7.62;526.82
2021-10-23T12:09:21.298614;667;7.62;526.82
2021-10-23T12:09:21.321848;667;7.62;527.21
2021-10-23T12:09:21.341428;667;7.62;527.21
2021-10-23T12:09:21.405170;552;7.62;527.21
2021-10-23T12:09:21.413439;552;7.62;527.21
2021-10-23T12:09:21.951270;552;8.07;527.21
2021-10-23T12:09:21.981586;552;8.07;527.21
2021-10-23T12:09:22.118028;552;8.07;527.21
2021-10-23T12:09:22.224330;552;8.07;527.21
2021-10-23T12:09:23.609140;552;8.07;527.21
2021-10-23T12:09:23.619100;552;8.07;527.21
2021-10-23T12:09:24.115582;552;7.3;527.21
2021-10-23T12:09:24.148022;552;7.3;527.21
2021-10-23T12:09:24.407715;552;7.3;527.21
2021-10-23T12:09:24.421547;552;7.3;524.48
2021-10-23T12:09:24.431271;552;7.3;524.48
2021-10-23T12:09:24.448244;552;7.3;524.48
2021-10-23T12:09:24.450108;552;7.3;524.48
2021-10-23T12:09:24.486338;552;7.3;524.48
2021-10-23T12:09:24.506644;406;7.3;524.48
2021-10-23T12:09:24.528779;406;7.3;524.48
2021-10-23T12:09:25.945628;406;7.3;524.48
2021-10-23T12:09:25.998980;406;7.3;529.17
2021-10-23T12:09:26.100691;406;7.63;529.17
2021-10-23T12:09:26.102270;406;7.63;529.17
2021-10-23T12:09:26.146432;406;7.63;529.17
2021-10-23T12:09:26.187836;406;7.63;529.17
2021-10-23T12:09:26.195580;413;7.63;529.17
2021-10-23T12:09:26.298869;413;7.63;529.17
2021-10-23T12:09:27.101131;413;7.63;529.17
2021-10-23T12:09:27.113494;413;7.63;529.17
2021-10-23T12:09:27.286278;325;7.63;529.17
2021-10-23T12:09:27.349278;325;7.63;529.17
2021-10-23T12:09:27.554255;325;7.21;529.17
2021-10-23T12:09:27.596996;325;7.21;529.17
2021-10-23T12:09:27.918909;325;7.21;529.17
2021-10-23T12:09:27.950025;325;7.21;529.17
2021-10-23T12:09:28.459527;325;7.21;529.17
2021-10-23T12:09:28.466408;325;7.21;529.17
2021-10-23T12:09:28.554203;325;7.21;529.95
2021-10-23T12:09:28.634852;325;7.21;529.95
2021-10-23T12:09:28.659518;231;7.21;529.95
2021-10-23T12:09:28.739108;231;7.21;529.95
2021-10-23T12:09:29.463565;231;7.5;529.95
2021-10-23T12:09:29.478919;231;7.5;529.95
2021-10-23T12:09:31.391080;231;7.63;529.95
2021-10-23T12:09:31.416714;231;7.63;529.95
2021-10-23T12:09:31.565186;231;7.63;529.95
2021-10-23T12:09:31.605785;231;7.63;529.95
2021-10-23T12:09:31.615895;231;7.63;532.29
2021-10-23T12:09:31.630731;231;7.63;532.29
2021-10-23T12:09:31.646023;231;7.63;532.29
2021-10-23T12:09:31.650877;231;7.63;532.29
2021-10-23T12:09:31.689891;137;7.63;532.29
2021-10-23T12:09:31.700851;137;7.63;532.29
2021-10-23T12:09:32.399124;137;7.63;532.29
2021-10-23T12:09:32.410088;137;7.63;532.29
2021-10-23T12:09:33.433366;137;7.63;532.29
2021-10-23T12:09:33.446900;137;7.63;528.78
2021-10-23T12:09:33.454992;137;7.63;528.78
2021-10-23T12:09:33.478896;914;7.63;528.78
2021-10-23T12:09:33.508515;914;7.63;528.78
2021-10-23T12:09:33.528208;914;7.63;528.78
2021-10-23T12:09:33.539572;914;7.63;528.78
2021-10-23T12:09:33.562984;914;7.63;528.78
2021-10-23T12:09:33.577666;914;7.5;528.78
2021-10-23T12:09:33.598510;914;7.5;528.78
2021-10-23T12:09:34.112048;914;7.5;528.78
2021-10-23T12:09:34.197211;914;7.5;528.78
2021-10-23T12:09:35.103177;914;7.5;528.78
2021-10-23T12:09:35.114905;914;7.5;527.6
2021-10-23T12:09:35.145813;914;7.5;527.6
2021-10-23T12:09:35.156642;914;7.5;527.6
2021-10-23T12:09:35.175267;612;7.5;527.6
2021-10-23T12:09:35.221506;612;7.5;527.6
2021-10-23T12:09:35.479773;612;7.62;527.6
2021-10-23T12:09:35.510190;612;7.62;527.6
2021-10-23T12:09:35.737624;612;7.62;527.6
2021-10-23T12:09:35.748941;612;7.62;527.6
2021-10-23T12:09:35.773056;612;7.62;528.39
2021-10-23T12:09:35.786341;612;7.62;528.39
2021-10-23T12:09:35.787766;612;7.62;528.39
2021-10-23T12:09:35.796086;612;7.62;528.39
2021-10-23T12:09:35.859215;535;7.62;528.39
2021-10-23T12:09:35.864845;535;7.62;528.39
2021-10-23T12:09:36.165892;535;7.62;528.39
2021-10-23T12:09:36.195839;535;7.62;528.39
2021-10-23T12:09:37.416132;535;7.79;528.39
2021-10-23T12:09:37.437559;535;7.79;528.39
2021-10-23T12:09:37.512471;535;7.79;528.39
2021-10-23T12:09:37.561036;535;7.79;528.39
2021-10-23T12:09:37.912110;535;7.79;528.39
2021-10-23T12:09:37.961111;535;7.79;534.63
2021-10-23T12:09:37.963550;535;7.79;534.63
2021-10-23T12:09:37.977440;461;7.79;534.63
2021-10-23T12:09:38.002387;461;7.79;534.63
2021-10-23T12:09:38.039799;461;7.79;534.63
2021-10-23T12:09:39.271068;461;7.79;534.63
2021-10-23T12:09:39.277992;461;7.79;534.63
2021-10-23T12:09:39.377572;461;7.23;534.63
2021-10-23T12:09:39.452562;461;7.23;534.63
2021-10-23T12:09:40.284009;461;7.23;534.63
2021-10-23T12:09:40.298042;461;7.23;540.87
2021-10-23T12:09:40.310767;461;7.23;540.87
2021-10-23T12:09:40.357326;461;7.23;540.87
2021-10-23T12:09:40.367100;461;7.23;540.87
2021-10-23T12:09:40.375941;234;7.23;540.87
2021-10-23T12:09:40.376988;234;7.23;540.87
2021-10-23T12:09:40.423481;234;7.23;540.87
2021-10-23T12:09:41.519489;234;7.59;540.87
2021-10-23T12:09:41.550453;234;7.59;540.87
2021-10-23T12:09:42.135188;234;7.59;540.87
2021-10-23T12:09:42.149159;234;7.59;536.19
2021-10-23T12:09:42.162427;234;7.59;536.19
2021-10-23T12:09:42.204579;234;7.59;536.19
2021-10-23T12:09:42.212919;234;7.59;536.19
2021-10-23T12:09:42.216091;891;7.59;536.19
2021-10-23T12:09:42.222606;891;7.59;536.19
2021-10-23T12:09:42.265208;891;7.59;536.19
2021-10-23T12:09:42.845841;891;7.59;536.19
2021-10-23T12:09:42.869160;891;7.59;540.48
2021-10-23T12:09:42.916605;891;7.59;540.48
2021-10-23T12:09:42.961640;761;7.59;540.48
2021-10-23T12:09:42.980659;761;7.59;540.48
2021-10-23T12:09:43.024883;761;7.59;540.48
2021-10-23T12:09:43.082729;761;7.64;540.48
2021-10-23T12:09:43.108580;761;7.64;540.48
2021-10-23T12:09:44.149028;761;7.64;540.48
2021-10-23T12:09:44.192889;761;7.64;540.48
2021-10-23T12:09:44.886426;761;7.64;540.48
2021-10-23T12:09:44.938940;761;7.64;540.48
2021-10-23T12:09:45.179433;761;7.52;540.48
2021-10-23T12:09:45.214842;761;7.52;540.48
2021-10-23T12:09:45.707462;761;7.52;540.48
2021-10-23T12:09:45.731646;761;7.52;543.6
2021-10-23T12:09:45.733000;761;7.52;543.6
2021-10-23T12:09:45.746104;761;7.52;543.6
2021-10-23T12:09:45.760108;761;7.52;543.6
2021-10-23T12:09:45.771486;761;7.52;543.6
2021-10-23T12:09:45.809121;514;7.52;543.6
2021-10-23T12:09:45.815673;514;7.52;543.6
2021-10-23T12:09:46.154968;514;7.52;543.6
2021-10-23T12:09:46.183582;514;7.52;544.78
2021-10-23T12:09:46.211921;506;7.52;544.78
2021-10-23T12:09:46.217618;506;7.52;544.78
2021-10-23T12:09:46.286604;506;7.52;544.78
2021-10-23T12:09:46.332289;506;7.52;544.78
2021-10-23T12:09:47.135490;506;7.28;544.78
2021-10-23T12:09:47.158193;506;7.28;544.78
2021-10-23T12:09:48.198378;506;7.28;544.78
2021-10-23T12:09:48.231103;506;7.28;531.9
2021-10-23T12:09:48.231175;506;7.28;531.9
2021-10-23T12:09:48.284938;506;7.28;531.9
2021-10-23T12:09:48.318559;567;7.28;531.9
2021-10-23T12:09:48.337411;567;7.28;531.9
2021-10-23T12:09:48.342607;567;7.28;531.9
2021-10-23T12:09:48.425503;567;7.28;531.9
2021-10-23T12:09:48.635924;567;7.44;531.9
2021-10-23T12:09:48.681951;567;7.44;531.9
2021-10-23T12:09:50.275865;567;7.44;531.9
2021-10-23T12:09:50.280971;567;7.44;531.9
2021-10-23T12:09:50.314240;567;7.44;532.29
2021-10-23T12:09:50.334240;567;7.44;532.29
2021-10-23T12:09:50.467604;935;7.44;532.29
2021-10-23T12:09:50.482059;935;7.44;532.29
2021-10-23T12:09:50.596954;935;7.71;532.29
2021-10-23T12:09:50.627638;935;7.71;532.29
2021-10-23T12:09:50.754981;935;7.71;532.29
2021-10-23T12:09:50.792249;935;7.71;532.29
2021-10-23T12:09:51.686094;935;7.71;532.29
2021-10-23T12:09:51.693720;935;7.71;532.29
2021-10-23T12:09:51.718032;935;7.71;531.12
2021-10-23T12:09:51.726082;935;7.71;531.12
2021-10-23T12:09:51.733332;935;7.71;531.12
2021-10-23T12:09:51.741984;935;7.71;531.12
2021-10-23T12:09:51.855085;899;7.71;531.12
2021-10-23T12:09:51.862335;899;7.71;531.12
2021-10-23T12:09:52.539601;899;7.69;531.12
2021-10-23T12:09:52.578742;899;7.69;531.12
2021-10-23T12:09:52.720883;899;7.69;531.12
2021-10-23T12:09:52.750670;899;7.69;531.12
2021-10-23T12:09:54.333063;899;7.69;531.12
2021-10-23T12:09:54.372845;899;7.69;531.51
2021-10-23T12:09:54.374902;899;7.69;531.51
2021-10-23T12:09:54.393296;899;7.69;531.51
2021-10-23T12:09:54.422683;899;7.69;531.51
2021-10-23T12:09:54.435602;899;7.69;531.51
2021-10-23T12:09:54.507492;450;7.69;531.51
2021-10-23T12:09:54.541480;450;7.69;531.51
2021-10-23T12:09:54.672114;450;7.54;531.51
2021-10-23T12:09:54.714500;450;7.54;531.51
2021-10-23T12:09:55.273095;450;7.54;531.51
2021-10-23T12:09:55.280460;450;7.54;531.51
2021-10-23T12:09:56.099978;450;7.54;531.51
2021-10-23T12:09:56.123794;450;7.54;529.95
2021-10-23T12:09:56.164689;286;7.54;529.95
2021-10-23T12:09:56.169988;286;7.54;529.95
2021-10-23T12:09:56.203833;286;7.54;529.95
2021-10-23T12:09:56.249327;286;7.44;529.95
2021-10-23T12:09:56.292632;286;7.44;529.95
2021-10-23T12:09:56.307963;286;7.44;529.95
2021-10-23T12:09:57.938594;286;7.44;529.95
2021-10-23T12:09:57.946883;286;7.44;529.95
2021-10-23T12:09:57.958223;286;7.44;529.95
2021-10-23T12:09:57.964961;286;7.44;529.95
2021-10-23T12:09:58.021894;504;7.44;529.95
2021-10-23T12:09:58.042048;504;7.44;529.95
2021-10-23T12:09:58.353813;504;7.46;529.95
2021-10-23T12:09:58.388171;504;7.46;529.95
2021-10-23T12:09:58.610875;504;7.46;529.95
2021-10-23T12:09:58.659765;504;7.46;529.95
2021-10-23T12:09:59.719077;504;7.46;529.95
2021-10-23T12:09:59.748740;504;7.46;529.95
2021-10-23T12:09:59.752137;504;7.46;531.12
2021-10-23T12:09:59.767051;504;7.46;531.12
2021-10-23T12:09:59.786174;504;7.46;531.12
2021-10-23T12:09:59.790780;504;7.46;531.12
2021-10-23T12:09:59.833788;410;7.46;531.12
2021-10-23T12:09:59.892553;410;7.52;531.12
2021-10-23T12:09:59.908395;410;7.52;531.12
2021-10-23T12:09:59.946511;410;7.52;531.12
2021-10-23T12:10:00.127606;410;7.52;531.12
2021-10-23T12:10:00.139757;410;7.52;532.29
2021-10-23T12:10:00.226206;371;7.52;532.29
2021-10-23T12:10:00.255114;371;7.52;532.29
2021-10-23T12:10:00.271587;371;7.52;532.29
2021-10-23T12:10:00.344058;371;7.52;532.29
2021-10-23T12:10:01.834257;371;7.41;532.29
2021-10-23T12:10:01.868397;371;7.41;532.29
2021-10-23T12:10:02.486815;371;7.41;532.29
2021-10-23T12:10:02.555278;230;7.41;532.29
2021-10-23T12:10:02.772976;230;7.41;532.29
2021-10-23T12:10:02.796534;230;7.41;532.29
2021-10-23T12:10:03.708023;230;7.57;532.29
2021-10-23T12:10:03.742393;230;7.57;532.29
2021-10-23T12:10:04.981173;230;7.57;532.29
2021-10-23T12:10:05.001405;230;7.57;533.07
2021-10-23T12:10:05.015441;230;7.57;533.07
2021-10-23T12:10:05.024851;230;7.57;533.07
2021-10-23T12:10:05.038203;133;7.57;533.07
2021-10-23T12:10:05.054054;133;7.57;533.07
2021-10-23T12:10:05.060900;133;7.57;533.07
2021-10-23T12:10:05.071497;133;7.57;533.07
2021-10-23T12:10:05.532369;133;7.57;533.07
2021-10-23T12:10:05.560096;133;7.57;533.07
2021-10-23T12:10:05.686043;133;7.45;533.07
2021-10-23T12:10:05.750727;133;7.45;533.07
2021-10-23T12:10:06.373723;133;7.45;533.07
2021-10-23T12:10:06.388359;133;7.45;533.07
2021-10-23T12:10:06.502423;133;7.45;533.46
2021-10-23T12:10:06.511759;133;7.45;533.46
2021-10-23T12:10:06.536867;133;7.45;533.46
2021-10-23T12:10:06.544107;90;7.45;533.46
2021-10-23T12:10:06.545289;90;7.45;533.46
2021-10-23T12:10:06.578632;90;7.45;533.46
2021-10-23T12:10:07.319218;90;7.45;533.46
2021-10-23T12:10:07.356479;90;7.45;533.46
2021-10-23T12:10:07.385229;90;7.45;532.68
2021-10-23T12:10:07.417795;90;7.45;532.68
2021-10-23T12:10:07.440382;68;7.45;532.68
2021-10-23T12:10:07.453491;68;7.45;532.68
2021-10-23T12:10:07.556742;68;8.3;532.68
2021-10-23T12:10:07.593403;68;8.3;532.68
2021-10-23T12:10:08.457570;68;8.3;532.68
2021-10-23T12:10:08.502337;68;8.3;532.68
2021-10-23T12:10:08.965175;68;8.3;532.68
2021-10-23T12:10:08.977745;68;8.3;532.68
2021-10-23T12:10:09.024199;68;8.3;536.19
2021-10-23T12:10:09.054914;68;8.3;536.19
2021-10-23T12:10:09.082013;68;8.3;536.19
2021-10-23T12:10:09.126695;125;8.3;536.19
2021-10-23T12:10:09.127790;125;8.3;536.19
2021-10-23T12:10:09.196620;125;8.3;536.19
2021-10-23T12:10:09.725585;125;7.57;536.19
2021-10-23T12:10:09.761617;125;7.57;536.19
2021-10-23T12:10:10.442470;125;7.57;536.19
2021-10-23T12:10:10.462031;125;7.57;536.19
2021-10-23T12:10:10.470097;125;7.57;535.02
2021-10-23T12:10:10.476939;125;7.57;535.02
2021-10-23T12:10:10.593459;165;7.57;535.02
2021-10-23T12:10:10.611923;165;7.57;535.02
2021-10-23T12:10:11.274090;165;7.34;535.02
2021-10-23T12:10:11.306412;165;7.34;535.02
2021-10-23T12:10:11.859854;165;7.34;535.02
2021-10-23T12:10:11.925765;165;7.34;535.02
2021-10-23T12:10:12.309744;165;7.34;535.02
2021-10-23T12:10:12.328530;165;7.34;535.02
2021-10-23T12:10:12.342928;165;7.34;535.8
2021-10-23T12:10:12.348793;165;7.34;535.8
2021-10-23T12:10:12.354137;165;7.34;535.8
2021-10-23T12:10:12.360668;165;7.34;535.8
2021-10-23T12:10:12.511280;257;7.34;535.8
2021-10-23T12:10:12.554566;257;7.34;535.8
2021-10-23T12:10:12.719888;257;7.34;535.8
2021-10-23T12:10:12.742563;257;7.34;535.8
2021-10-23T12:10:13.409219;257;7.36;535.8
2021-10-23T12:10:13.445409;257;7.36;535.8
2021-10-23T12:10:14.943887;257;7.27;535.8
2021-10-23T12:10:14.987425;257;7.27;535.8
2021-10-23T12:10:15.118545;257;7.27;535.8
2021-10-23T12:10:15.138114;257;7.27;535.41
2021-10-23T12:10:15.177425;257;7.27;535.41
2021-10-23T12:10:15.218239;210;7.27;535.41
2021-10-23T12:10:15.295818;210;7.27;535.41
2021-10-23T12:10:15.315973;210;7.27;535.41
2021-10-23T12:10:15.367817;210;7.27;535.41
2021-10-23T12:10:15.416305;210;7.27;535.41
2021-10-23T12:10:15.480227;210;7.27;535.41
2021-10-23T12:10:15.490605;210;7.27;534.24
2021-10-23T12:10:15.542137;202;7.27;534.24
2021-10-23T12:10:15.583086;202;7.27;534.24
2021-10-23T12:10:15.589382;202;7.27;534.24
2021-10-23T12:10:15.615202;202;7.27;534.24
2021-10-23T12:10:16.526006;202;7.27;534.24
2021-10-23T12:10:16.532439;202;7.27;534.24
2021-10-23T12:10:17.082243;202;7.14;534.24
2021-10-23T12:10:17.142439;202;7.14;534.24
2021-10-23T12:10:17.863453;202;7.14;534.24
2021-10-23T12:10:17.915427;202;7.14;534.24
2021-10-23T12:10:17.965809;202;7.14;534.24
2021-10-23T12:10:17.991443;272;7.14;534.24
2021-10-23T12:10:18.013724;272;7.14;534.24
2021-10-23T12:10:18.049055;272;7.14;534.24
2021-10-23T12:10:18.418009;272;7.14;534.24
2021-10-23T12:10:18.427009;272;7.14;534.24
2021-10-23T12:10:18.908296;272;7.14;534.24
2021-10-23T12:10:18.951213;272;7.14;535.41
2021-10-23T12:10:18.961434;272;7.14;535.41
2021-10-23T12:10:18.973398;272;7.14;535.41
2021-10-23T12:10:18.987445;272;7.55;535.41
2021-10-23T12:10:19.048166;272;7.55;535.41
2021-10-23T12:10:19.083055;291;7.55;535.41
2021-10-23T12:10:19.173923;291;7.55;535.41
2021-10-23T12:10:20.380529;291;7.55;535.41
2021-10-23T12:10:20.387901;291;7.55;535.41
2021-10-23T12:10:20.541115;291;7.34;535.41
2021-10-23T12:10:20.574658;291;7.34;535.41
2021-10-23T12:10:21.651458;291;7.34;535.41
2021-10-23T12:10:21.672896;291;7.34;535.41
2021-10-23T12:10:21.739165;291;7.34;542.43
2021-10-23T12:10:21.758756;291;7.34;542.43
2021-10-23T12:10:21.763175;232;7.34;542.43
2021-10-23T12:10:21.773294;232;7.34;542.43
2021-10-23T12:10:22.457211;232;7.65;542.43
2021-10-23T12:10:22.498784;232;7.65;542.43
2021-10-23T12:10:22.889912;232;7.65;542.43
2021-10-23T12:10:22.921048;232;7.65;542.43
2021-10-23T12:10:23.451199;232;7.65;542.43
2021-10-23T12:10:23.464873;232;7.65;542.43
2021-10-23T12:10:23.486866;232;7.65;541.65
2021-10-23T12:10:23.494476;232;7.65;541.65
2021-10-23T12:10:23.568398;344;7.65;541.65
2021-10-23T12:10:23.575789;344;7.65;541.65
2021-10-23T12:10:24.059690;344;7.65;541.65
2021-10-23T12:10:24.094328;344;7.65;541.65
2021-10-23T12:10:24.608056;344;7.26;541.65
2021-10-23T12:10:24.638726;344;7.26;541.65
2021-10-23T12:10:25.125860;344;7.26;541.65
2021-10-23T12:10:25.157685;344;7.26;551.41
2021-10-23T12:10:25.167296;344;7.26;551.41
2021-10-23T12:10:25.190343;344;7.26;551.41
2021-10-23T12:10:25.219715;344;7.26;551.41
2021-10-23T12:10:25.229433;344;7.26;551.41
2021-10-23T12:10:25.247838;335;7.26;551.41
2021-10-23T12:10:25.279414;335;7.26;551.41
2021-10-23T12:10:25.506600;335;7.26;551.41
2021-10-23T12:10:25.514067;335;7.26;551.41
2021-10-23T12:10:25.541018;335;7.26;551.02
2021-10-23T12:10:25.547342;335;7.26;551.02
2021-10-23T12:10:25.630360;305;7.26;551.02
2021-10-23T12:10:25.641456;305;7.26;551.02
